regionName,exports,exportsm3,imports,importsm3,mining.value,net.exports,net.imports,npc.bounties,total.destroyed,total.production,trade.value
Solitude,4.09278E+13,47410689787,5.1441E+13,47466340169,1.81025E+11,0,1.05132E+13,29608424105,1.25939E+11,1.69584E+11,5.14644E+11
Stain,7.24583E+13,52307592175,7.61759E+13,53269653505,66100205507,0,3.71762E+12,2.0065E+11,4.44959E+11,8.61044E+11,5.15961E+11
Molden Heath,5.16856E+13,63245268315,5.16689E+13,61677279526,1.45436E+11,16762698660,0,88507768457,2.24499E+11,2.6718E+11,5.93698E+11
Khanid,2.30208E+14,1.82567E+11,2.26789E+14,1.79996E+11,2.14749E+11,3.41928E+12,0,34905653102,3.54549E+11,2.9527E+11,6.78773E+11
Black Rise,1.36435E+14,1.82925E+11,1.29345E+14,1.83561E+11,75372946782,7.09001E+12,0,54826786808,1.58609E+12,1.17544E+12,6.97151E+11
Devoid,1.27876E+14,1.48914E+11,1.33645E+14,1.50592E+11,1.86772E+11,0,5.76851E+12,38779979600,2.61113E+11,4.22888E+11,7.06907E+11
Cobalt Edge,2.31511E+13,19943973889,2.27154E+13,15432735078,8.16522E+11,4.35654E+11,0,2.12807E+12,3.96106E+11,2.1034E+12,7.81017E+11
Curse,9.3797E+13,1.23018E+11,1.06887E+14,1.28702E+11,5557630214,0,1.30901E+13,1.07795E+11,6.33888E+11,1.14201E+12,7.97905E+11
Aridia,7.18733E+13,62461538805,7.62613E+13,63910422956,90586705744,0,4.38807E+12,54318204274,3.53462E+11,6.73358E+11,8.23593E+11
Kador,1.25455E+14,1.53266E+11,1.17915E+14,1.53796E+11,4.18132E+11,7.53986E+12,0,1.338E+11,1.66045E+11,8.27779E+11,8.2592E+11
Fade,4.437E+13,34394908465,4.47473E+13,35175154270,1.09803E+11,0,3.77324E+11,7.6042E+11,5.0835E+11,3.73378E+11,8.37472E+11
Impass,1.41635E+14,1.46535E+11,7.15374E+13,1.09524E+11,71791255526,7.00972E+13,0,1.94243E+11,1.38901E+12,6.40814E+11,9.56899E+11
Geminate,1.03716E+14,85615265498,1.01338E+14,82351787138,2.12789E+11,2.37809E+12,0,1.53268E+12,4.78527E+11,1.82519E+12,1.03331E+12
Malpais,6.50338E+13,41643330272,6.59678E+13,42768303035,1.13421E+12,0,9.34028E+11,2.04733E+12,3.56721E+11,3.00287E+12,1.04566E+12
Derelik,1.92368E+14,1.87051E+11,2.034E+14,1.8569E+11,2.63327E+11,0,1.10314E+13,58679056472,3.99403E+11,5.94371E+11,1.21047E+12
Kor-Azor,2.31859E+14,2.07792E+11,2.38813E+14,2.08699E+11,2.08104E+11,0,6.95485E+12,68708045602,2.19366E+11,7.27779E+11,1.59268E+12
Genesis,2.59906E+14,2.43905E+11,2.56852E+14,2.45E+11,3.7044E+11,3.05435E+12,0,2.15702E+11,4.18153E+11,5.86285E+11,1.63719E+12
Catch,2.001E+14,1.68667E+11,1.87188E+14,1.78446E+11,1.75676E+11,1.2912E+13,0,7.21259E+11,2.04274E+12,1.29313E+12,1.66166E+12
Branch,2.06428E+13,21417866328,2.79104E+13,21043025335,9.6162E+11,0,7.26757E+12,4.07157E+12,5.26476E+11,2.27269E+12,1.83973E+12
Placid,1.3392E+14,2.09679E+11,1.71522E+14,2.82732E+11,65777604262,0,3.76024E+13,52662735858,9.1929E+11,5.41763E+11,2.00618E+12
Immensea,9.56515E+13,1.11806E+11,1.09509E+14,1.09891E+11,2.38311E+11,0,1.38571E+13,4.60805E+11,9.13777E+11,2.16539E+12,2.10901E+12
Pure Blind,7.75291E+13,80450144472,7.64369E+13,80112001286,54685531872,1.09225E+12,0,6.26849E+11,1.01916E+12,1.45466E+12,2.15495E+12
Everyshore,9.64338E+13,1.30347E+11,8.55084E+13,1.29387E+11,8.08204E+11,1.09253E+13,0,81131464819,1.89525E+11,6.67391E+11,2.28992E+12
Tash-Murkon,1.20409E+14,1.36872E+11,1.16173E+14,1.35206E+11,6.02892E+11,4.23594E+12,0,1.13526E+11,2.92624E+11,1.81686E+12,2.87206E+12
Deklein,3.57221E+13,50888169662,9.34135E+13,61744335449,3.18675E+12,0,5.76914E+13,3.63311E+12,5.73739E+11,5.42031E+12,3.3452E+12
Providence,9.19782E+13,92184725768,6.75961E+13,84980475179,5.34318E+11,2.43821E+13,0,1.55177E+12,1.2757E+12,2.90747E+12,3.72925E+12
Esoteria,5.7045E+13,1.02949E+11,1.11421E+14,1.13514E+11,2.07922E+12,0,5.43759E+13,2.97754E+12,5.23061E+11,4.95728E+12,3.77105E+12
The Citadel,7.98766E+14,9.11451E+11,7.66075E+14,9.16117E+11,5.39633E+11,3.26906E+13,0,5.5213E+11,1.53216E+12,7.94629E+12,4.22218E+12
Verge Vendor,7.68247E+13,88492704707,7.59901E+13,88979309288,2.45698E+11,8.34677E+11,0,92055051431,2.36024E+11,5.10568E+11,4.75803E+12
Essence,3.36312E+14,4.29339E+11,3.30222E+14,4.24353E+11,5.31827E+11,6.08939E+12,0,94414038880,4.33577E+11,1.68297E+12,6.10363E+12
Heimatar,1.85196E+14,2.00269E+11,1.83163E+14,2.01567E+11,4.19184E+11,2.03351E+12,0,1.11971E+11,6.8581E+11,9.87172E+11,1.06466E+13
Metropolis,3.25152E+14,3.12632E+11,3.25108E+14,3.13699E+11,8.31432E+11,43882230794,0,5.72215E+11,1.09048E+12,2.07655E+12,1.08587E+13
Lonetrek,5.30254E+14,5.52065E+11,4.9385E+14,5.50715E+11,9.3769E+11,3.64045E+13,0,6.14958E+11,1.18287E+12,1.1294E+13,1.09883E+13
Sinq Laison,5.61011E+14,5.47401E+11,5.29885E+14,5.52686E+11,7.84649E+11,3.11257E+13,0,2.38495E+11,8.12225E+11,5.76217E+12,2.20875E+13
Delve,1.38412E+14,1.80792E+11,2.00886E+14,1.82161E+11,1.25326E+13,0,6.24742E+13,7.87699E+12,1.50034E+12,1.99457E+13,2.83849E+13
Domain,5.82752E+14,6.7229E+11,5.85088E+14,6.78618E+11,9.62527E+11,0,2.33623E+12,2.70314E+11,1.35581E+12,5.32229E+12,6.99111E+13
The Forge,8.1032E+14,8.62774E+11,8.58262E+14,8.60385E+11,1.1866E+12,0,4.79415E+13,5.03649E+11,1.87159E+12,2.21004E+13,6.02351E+14
